popular,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,unix_timestamp
0,2,0.549,0.92,0.0,-4.983,0,0.03943849467493614,0.005026934497039317,0.0002612810956280039,0.09448325847333208,0.316,4.8598821693698975,12.67804620818237,1379203200.0
0,6,0.97,0.178,2.0,-16.098,0,0.05403951896272264,0.06925053931191029,3.558804949392589e-05,0.06551107031295317,0.451,4.836416818485429,12.204651636374727,1573776000.0
0,7,0.369,0.408,9.0,-14.336,0,0.02230070275838388,0.10095866124470723,0.0,0.0722308034165965,0.431,4.557061289702986,12.37091312813694,435024000.0
1,3,0.77,0.74,8.0,-6.34913587994543,1,0.035884752480846854,0.16778521225364676,0.0,0.11412559731952975,0.74,4.912654885736052,12.300838470329301,1653004800.0
0,5,0.598,0.407,3.0,-13.918,0,0.03359332561888075,0.17440960056350188,0.0,0.07054557952101384,0.673,4.111037785163761,12.178192583415596,1576368000.0
0,6,0.611,0.74,9.0,-6.007,1,0.054483453987732175,0.09033009405631781,0.0,0.07020173098105242,0.527,4.963732348009998,12.2226740760276,1326585600.0
1,2,0.866,0.747,9.0,-5.748,1,0.03428319664312686,0.08242723465914298,0.0002582222782148285,0.03249063059994301,0.772,4.553708456363491,12.30199173082301,1571097600.0
1,1,0.642,0.874,3.0,-3.162,1,0.043228768561738205,0.16348042459373072,0.0,0.05520442799749888,0.829,5.110842554513281,11.974537735034728,1573776000.0
0,4,0.708,0.38,3.0,-9.088,1,0.038610650190812994,0.19639472178156414,0.0,0.0712264027948513,0.217,4.73707525686803,12.45265924857085,1484438400.0
0,1,0.8,0.7,3.0,-3.359,0,0.0498214672090257,0.13034315894036397,0.0,0.060285406754275996,0.808,5.081131035707953,12.20263173237266,1547510400.0
0,7,0.548,0.888,11.0,-3.971,1,0.03274911377009407,0.0007835368821836741,0.0002523581021289831,0.06626053535496246,0.446,4.948958452223744,12.255038984656077,1557878400.0
0,1,0.744,0.872,0.0,-4.856,1,0.03714642096689577,0.027277220681896988,0.0002611280204543651,0.04973587894872759,0.559,4.852303664042397,12.471915468177365,1552608000.0
0,6,0.77,0.878,7.0,-4.033,1,0.04597583804100598,0.020900747175272256,0.0,0.061150812767147227,0.679,5.143252936044421,12.301046405115198,1523750400.0
0,6,0.742,0.513,1.0,-7.399,0,0.025082394104615588,0.16462492736833775,0.0,0.0695070400503227,0.106,4.762122651431505,12.548381387994754,1573776000.0
0,6,0.896,0.772,11.0,-7.392,1,0.040797242147385705,0.11784129652860496,0.0002242109243385501,0.11481800172932084,0.817,4.844147715604829,11.856181780459067,1563148800.0
0,7,0.386,0.943,5.0,-3.033,0,0.04834744458947648,0.00013292928318846557,0.0,0.059868532907326334,0.402,5.003999995779302,12.384754252403532,1397520000.0
0,6,0.67,0.312,0.0,-10.179,1,0.019646029543509448,0.19574258686774806,0.0002612848564141644,0.07256120563371951,0.24,4.691916527859017,11.580593459194764,1560556800.0
0,1,0.699,0.837,6.0,-5.159,0,0.02798653555700063,0.00067417722984727,0.0002332112523279103,0.061273347320024485,0.62,4.844084719014499,11.804923211489612,1529020800.0
0,1,0.381,0.712,5.0,-6.9,1,0.0229376759121879,0.0004073352739958311,0.00026123855771697266,0.08815204015454634,0.0378,4.859556557682213,12.449426584132413,1502755200.0
0,0,0.842,0.29,11.0,-12.099,0,0.042389535770876605,0.12075130550682671,0.00026128354156674583,0.06808898882599679,0.405,4.39426395233836,12.264718840962907,1539561600.0
1,3,0.73,0.62,10.0,-6.34913587994543,0,0.04345771985792562,0.13421311744246106,0.0,0.07353952761643977,0.45,4.59511985013459,12.300838470329301,1685664000.0
1,1,0.604,0.874,7.0,-4.949,0,0.020269221852400755,0.000561735091126411,0.0002612738420580922,0.0673652190818287,0.835,4.844108343200942,11.96675524991553,1218758400.0
0,7,0.454,0.721,5.0,-8.676,1,0.024037880477070502,0.0004940219172126541,0.0,0.11341762070502744,0.727,5.093596814810603,12.13655106287153,1534291200.0
0,1,0.595,0.77,2.0,-3.384,1,0.022811796869786276,0.0037140273635712265,0.00023377729743172493,0.11093793815212429,0.126,4.882233579291731,12.204551489158234,1542240000.0
0,1,0.661,0.409,10.0,-15.182,1,0.026289438424387277,0.20512850353246892,0.000261274881410287,0.06236407709297931,0.266,4.745358124570502,12.15201236868023,1560556800.0
0,5,0.493,0.414,6.0,-9.372,0,0.018448858231407867,0.028306086850082048,0.00021865252464909604,0.05773647702986492,0.426,4.902678819257608,12.345869369909128,1552608000.0
0,1,0.489,0.818,9.0,-2.452,1,0.037976823392418826,0.20402126191568054,0.0002552464632238468,0.10363524291172012,0.174,4.548874928932886,12.269695122227121,1515974400.0
0,6,0.832,0.802,11.0,-4.039,0,0.05049871057187096,0.1475474753446402,0.00024366120989333697,0.07636342925810868,0.178,4.70958425390552,12.024544773684974,1442275200.0
1,5,0.797,0.844,11.0,-5.482,1,0.053008240873416816,0.05175200333702493,0.0,0.05738777494198617,0.52,5.142493621260294,12.06451484156046,1502755200.0
1,3,0.58,0.83,5.0,-6.34913587994543,1,0.024740144581343073,0.04171892607228397,0.0,0.04943635289331681,0.56,5.1647859739235145,12.300838470329301,1647993600.0
0,7,0.175,0.356,7.0,-10.809,1,0.022769670649478616,0.06823764292313976,0.00026121345123127234,0.1377249235756229,0.173,4.865270350853797,12.490853012102507,882144000.0
0,6,0.564,0.669,9.0,-2.579,0,0.056990135030037706,0.13875412039904467,0.00024294991589881969,0.07256120563371951,0.465,5.018094074769635,12.206077645517674,1573776000.0
0,6,0.877,0.665,1.0,-6.116,1,0.02942291598613877,0.15848909421424195,3.1098307532189235e-05,0.09833708243822496,0.143,4.812216875168846,12.201457009853586,1576368000.0
0,6,0.846,0.844,1.0,-2.848,1,0.03180688008005565,0.13831394164530675,0.00010796578287215595,0.08522918097721248,0.562,4.87495301855204,12.085863544355284,1547510400.0
0,7,0.444,0.813,7.0,-4.993,1,0.025529851862814815,1.5499039062060497e-05,6.566005290921637e-05,0.1386450832128132,0.538,4.7098814909542535,12.198740833362619,1576368000.0
0,5,0.537,0.876,10.0,-5.621,0,0.03673149409269074,0.08379485283231272,0.00025156600005080663,0.10769316165097362,0.842,4.818037113221287,12.756587142076393,1526342400.0
0,7,0.441,0.912,9.0,-3.041,0,0.025006838259379445,3.539498809925319e-05,5.211469437261084e-05,0.1088098463321982,0.357,4.8121030512543195,12.316365477293548,1494806400.0
0,5,0.85,0.632,0.0,-8.544,1,0.053736604594827424,0.01379620068965121,1.4453589080751254e-05,0.08343053454796781,0.715,4.962774697744756,11.851466987712818,1557878400.0
0,1,0.464,0.779,7.0,-4.67,1,0.02868751411656604,0.006885236598156533,4.0407347945758124e-05,0.11067925831525702,0.341,4.860494342331746,12.269052139516223,1455494400.0
0,6,0.627,0.64,10.0,-10.141,0,0.05394014132313352,0.0008908149195430758,0.0,0.06045128796257057,0.882,4.58727094610026,12.291029413255007,966297600.0
0,7,0.701,0.805,4.0,-4.851,0,0.019694580980389044,0.03657859508499333,2.6668433378787537e-05,0.05396523365770836,0.616,4.842965868634615,12.607308824308301,503452800.0
0,1,0.538,0.965,1.0,-3.782,1,0.043228768561738205,0.0018561205274614221,0.0002612685589455376,0.11995154783322504,0.0735,4.875174422175566,12.133711608135455,1573776000.0
1,4,0.771,0.768,11.0,-7.773,0,0.026606183224668137,0.024051623183067018,1.2020303998149987e-05,0.12278764291433916,0.607,4.836464429975677,12.134796812926602,1542240000.0
1,0,0.52,0.798,6.0,-5.498,0,0.024392024754286156,0.07222564572758995,0.0,0.06003565601820195,0.168,4.634185151056616,12.031588297429431,1565827200.0
0,1,0.74,0.934,7.0,-2.15,0,0.04675083139172488,0.0020530069400099,0.00026062779944345993,0.11207736790461705,0.617,4.8605563136390515,12.122424696777998,1550188800.0
1,5,0.837,0.577,2.0,-5.854,1,0.0470765363112111,0.034735240025930536,0.0,0.05047826939833442,0.73,4.708664962236075,12.165255859329688,1557878400.0
0,2,0.804,0.818,11.0,-5.787,1,0.05397344096790848,0.09984299738942652,5.1536330563549856e-05,0.10504031696745902,0.964,5.1413418673393485,12.30884581689766,1513296000.0
1,3,0.79,0.74,7.0,-6.34913587994543,0,0.0282445078767588,0.060773821192263384,0.0,0.06663133700632466,0.66,4.736198448394496,12.300838470329301,1671062400.0
0,1,0.299,0.834,6.0,-7.721,0,0.03274911377009407,0.007432552434126181,9.157822255640519e-05,0.07666734506282728,0.291,5.008646651389778,12.000204019760146,1571097600.0
0,6,0.896,0.562,11.0,-12.899,0,0.054104911120746474,0.019036539476298013,0.0,0.06397987990940826,0.683,4.514731123007267,12.565535699076541,1342310400.0
0,1,0.582,0.872,4.0,-0.936,0,0.026986416480563134,0.05194183055391794,0.000107274067975661,0.03460519513985929,0.196,4.673183911601472,12.420885593524059,1455494400.0
0,2,0.796,0.96,8.0,-1.851,1,0.027790696188787486,0.0037722457702954117,0.00026124025678343803,0.1383732487654355,0.446,4.844257950089437,12.705122202801508,1405382400.0
1,3,0.95,0.52,6.0,-6.34913587994543,1,0.04641385007596163,0.026799180914257866,0.0,0.03852568553184948,0.62,4.663439094112067,12.300838470329301,1669766400.0
0,6,0.857,0.764,1.0,-6.304,1,0.05179200030786345,0.03466085673330985,0.0,0.1227004886014214,0.579,4.544049816308989,12.473301979409225,766368000.0
0,6,0.665,0.442,11.0,-12.695,0,0.05589114034270847,0.09240287057599518,0.0,0.09110958058488301,0.62,4.977588549382773,12.233230509572492,1381795200.0
0,7,0.676,0.839,11.0,-8.775,0,0.03487919704455898,0.03179644636200828,0.0002572159812749652,0.06280230966049896,0.855,4.399584096412215,12.304292225286618,324604800.0
0,6,0.731,0.391,2.0,-16.035,1,0.052852544455154006,0.1899536747887247,0.0002602413217073628,0.06280230966049896,0.27,5.049407188596794,12.063679243901072,1579046400.0
0,5,0.788,0.774,6.0,-11.399,1,0.04107739176419436,0.07222564572758995,0.0,0.14780446479727313,0.784,4.713943870153552,12.428563984199949,315532800.0
0,4,0.721,0.551,1.0,-5.873,1,0.050279195005807714,0.08646808794780278,0.0002513818242723551,0.11435810250532474,0.798,4.394498536169202,12.128202991730552,1560556800.0
0,7,0.736,0.418,2.0,-7.703,1,0.01915474959267781,0.005247590964163277,0.0,0.0977826292815943,0.485,4.564556503102795,12.126136182212505,1573776000.0
1,0,0.691,0.921,8.0,-1.702,0,0.029272141234386765,0.10314482331978929,0.0,0.11305762127450833,0.8,4.875746790536933,12.211065162153215,1355529600.0
1,4,0.723,0.87,8.0,-3.013,0,0.02603948137106839,0.030722192170544345,0.0,0.13753597501616233,0.678,4.874830843842053,12.249352417240114,1363305600.0
0,5,0.674,0.824,7.0,-6.622,1,0.020644316252648322,0.041019507571702724,0.00023601901315180906,0.05747515064078056,0.865,4.6414249666472625,13.066873923017612,1508025600.0
1,0,0.726,0.408,11.0,-6.606,0,0.03156945653306658,0.1829779589138958,0.0,0.09703081330835261,0.459,4.761472834383433,11.872193045121298,1571097600.0
0,4,0.35,0.866,11.0,-4.859,0,0.03138247303615497,0.0028667615351932207,0.00014483751914024504,0.058556170376421614,0.588,5.154204472495528,12.132070821588686,1263513600.0
0,2,0.624,0.652,7.0,-6.941,0,0.029631904376772905,0.07324755846356182,0.0001862848165317034,0.13336660515741755,0.408,4.8116557604061585,12.320646091515345,1465948800.0
0,4,0.817,0.82,0.0,-3.404,1,0.04895451207731598,0.011905911019271043,0.0,0.053918829179129386,0.422,4.7958897142330885,12.13779380477688,1550188800.0
0,1,0.692,0.861,9.0,-5.378,0,0.038710725981490175,0.006297446681063072,0.00025724049889506686,0.046724713600886224,0.494,4.859649600412154,12.54031382376191,1557878400.0
0,1,0.675,0.605,10.0,-8.217,1,0.03505147082307586,0.1517816228347833,8.176080868499399e-05,0.06844714859257159,0.21,4.585222548178395,11.99827942276255,1571097600.0
0,5,0.809,0.704,6.0,-10.059,1,0.04051070775773526,0.005295507310351872,0.00022296171965832575,0.09261980375104599,0.78,4.6908615254447446,12.58952388334538,1442275200.0
0,4,0.471,0.875,2.0,-3.499,1,0.037239075126785266,0.0006503041906987608,0.0,0.09960050709504503,0.759,5.1872740677547124,12.193534368832069,1200355200.0
0,1,0.747,0.796,0.0,-9.075,0,0.02868751411656604,0.002671164328873451,0.00026119346118144764,0.09219390627305679,0.245,4.844494125931321,11.923431181174742,1568505600.0
0,4,0.608,0.725,8.0,-7.291,1,0.019499751030628464,0.02132028722718267,0.0002598934946468775,0.054794282047928404,0.411,4.70058036079275,12.409233873403819,1358208000.0
0,5,0.654,0.873,1.0,-10.818,1,0.03216968892822205,0.0009731973626461138,0.0002549642450285484,0.08017118154200514,0.317,4.781129882327203,12.561324577467415,674265600.0
1,5,0.814,0.672,9.0,-12.068,1,0.03170176900393562,0.037089206692617026,0.0,0.04475861356116849,0.933,4.704055784540011,12.611541086966115,315532800.0
0,4,0.393,0.825,3.0,-1.746,1,0.03119342154252654,0.021738311134058306,2.9170630920974917e-06,0.06082272241205278,0.544,4.607048420999864,12.394049017012957,315532800.0
0,5,0.543,0.53,1.0,-6.179,1,0.05102224301408377,0.01635814465936203,4.963864178180934e-06,0.06808898882599679,0.224,5.20142092930234,11.856954789025474,1579046400.0
0,0,0.678,0.609,8.0,-7.142,1,0.021330996626572413,0.05542181306969582,0.00026063442138714896,0.07786418691451462,0.247,4.595382441916976,12.147171537610014,1573776000.0
0,1,0.715,0.953,11.0,-4.468,0,0.040217564549061245,0.0003724443475497025,0.0002612572311430368,0.09304133209164855,0.269,4.844509869004369,11.908824968208691,1571097600.0
0,6,0.823,0.639,1.0,-9.682,0,0.05503831036814199,0.16035657336180775,0.0,0.06397987990940826,0.469,5.079925010409311,12.333590367227897,908409600.0
0,5,0.485,0.301,4.0,-14.518,1,0.022127591504462352,0.1958155627877891,7.894054355191507e-06,0.06436678429633276,0.416,5.201795452890688,12.023194934110903,1168819200.0
1,1,0.513,0.768,4.0,-4.868,0,0.03083671966043393,0.011269116925431632,1.8059056062922765e-05,0.10825607662793932,0.235,4.445752325554427,12.257625656188534,1447545600.0
0,6,0.811,0.315,5.0,-11.618,1,0.03612598228415066,0.16462492736833775,0.0002609997183753525,0.0695070400503227,0.3,4.948710243755724,11.739056549160644,1550188800.0
0,2,0.782,0.53,4.0,-8.349,1,0.030100620994206195,0.15387662694907228,0.00025865819992161034,0.06844714859257159,0.543,4.7954929806675315,12.10213334169444,1557878400.0
0,2,0.704,0.425,7.0,-11.724,1,0.0198396157869652,0.017228841660001003,9.999740908355507e-05,0.055926493294080136,0.323,4.630642981961122,12.199722526131373,637459200.0
0,2,0.728,0.687,7.0,-12.944,0,0.026779945395789442,0.04918687014756265,0.00026096247019075124,0.042840393489647376,0.82,4.8005313562898495,12.586452397267557,1289779200.0
0,4,0.704,0.486,4.0,-9.247,0,0.030187145586885972,0.16081383383036926,1.0755539832978799e-06,0.10624428785820335,0.491,4.875556037481444,12.429220196836383,1271289600.0
1,5,0.793,0.747,8.0,-3.809,1,0.02435297576513182,0.025028932957432415,0.0,0.10797577691691397,0.282,4.778938602070655,12.295126934353686,1576368000.0
1,4,0.747,0.57,1.0,-6.711,1,0.036086048333290835,0.05118040176767382,0.0,0.05570181400580361,0.65,4.9052155174232706,12.210517751392379,1550188800.0
0,7,0.463,0.453,5.0,-13.204,1,0.023596622836916478,0.15266363393769602,0.0,0.06252384082001324,0.561,4.9890438678527795,12.218796354734609,803174400.0
1,7,0.241,0.468,2.0,-9.579,1,0.01915474959267781,0.1756817944321275,0.0,0.08263716237409603,0.451,4.528083937013789,11.632555682424263,315532800.0
0,4,0.62,0.678,7.0,-7.553,1,0.023310874380694364,0.05041328132051965,0.000261278514859611,0.0985201432411164,0.719,5.076248237835093,11.865172620706804,1413331200.0
0,6,0.797,0.455,8.0,-9.613,1,0.05081701276233298,0.11002537083027845,0.00012060278441339885,0.06475093073274356,0.293,4.796236727034733,12.362512132610025,1576368000.0
0,6,0.875,0.535,11.0,-6.534,1,0.04513644598860017,0.12327403062880828,0.0,0.06588712262890063,0.178,4.56435860808025,12.075462695618898,1518652800.0
0,2,0.741,0.748,9.0,-7.006,0,0.030301856371005846,0.16111659099209863,0.0002551920404923856,0.05646218008852235,0.85,4.533158476677798,12.439091277341563,315532800.0
0,4,0.39,0.424,0.0,-9.336,1,0.042756654194834966,0.1979460149583385,0.0,0.08421023236288949,0.508,4.264284223192325,12.577456875539808,1011052800.0
0,6,0.79,0.543,5.0,-7.587,0,0.037976823392418826,0.15370487441295236,0.0,0.0673652190818287,0.768,4.949525554629279,12.204671664614546,1544832000.0
0,2,0.529,0.667,5.0,-7.282,1,0.04754517736647792,0.09909063557724059,0.0,0.053825909948933444,0.559,4.562523611266619,12.004574385508691,1576368000.0
0,6,0.883,0.403,5.0,-9.298,0,0.05420173711023642,0.015568978173131772,1.6297697749332828e-06,0.05876992159331411,0.538,5.027787352913822,12.819277946666578,721785600.0
0,2,0.797,0.528,10.0,-6.562,1,0.03790652917413598,0.08150366568658754,0.0,0.05995215691639945,0.654,4.564421105476212,12.07695435796001,1550188800.0
0,6,0.604,0.681,6.0,-6.496,0,0.05244718408526664,0.19660979986629806,0.0,0.0712264027948513,0.462,4.51001299448046,11.876658442287523,1560556800.0
0,5,0.689,0.681,11.0,-6.578,0,0.019983728308818553,0.13059161832707572,0.0,0.10504031696745902,0.615,4.654569688282859,12.25492471254549,1568505600.0
0,7,0.364,0.912,7.0,-2.968,1,0.04051070775773526,0.00010395675473945054,0.00023656841073982853,0.05694888041711641,0.666,4.666904779792929,12.15056522099821,1032048000.0
0,4,0.617,0.389,9.0,-16.031,0,0.02556669160113339,0.20778627852143003,0.000261281296116199,0.06772835449496416,0.519,4.925774330582053,12.281616015578681,537667200.0
1,6,0.779,0.572,6.0,-9.985,0,0.056079519633385096,0.09717894620379948,0.0,0.10082322884061878,0.647,4.919659706359464,12.61207427635095,315532800.0
0,5,0.825,0.898,2.0,-9.706,0,0.029691171404466716,0.0014712920921702455,0.00022767996529071252,0.05668391935732923,0.815,4.77822392896113,12.769797124081533,1326585600.0
0,1,0.704,0.332,11.0,-13.385,0,0.0362649084196018,0.012449053449823385,0.00026128018267700413,0.05906781949227686,0.276,4.795939294863599,13.10071472725596,1352937600.0
0,2,0.691,0.839,5.0,-10.401,1,0.0282445078767588,0.01792078298868249,0.0002603601401329896,0.03870388687523737,0.808,4.701861230142072,12.491405711224552,516499200.0
1,7,0.28,0.908,2.0,-5.509,0,0.040797242147385705,0.028934597177988654,8.560042878173926e-06,0.08743946947531511,0.26,4.784971903986579,12.506477192989509,616464000.0
0,5,0.604,0.77,9.0,-4.404,1,0.04401050438769038,0.10278456622043977,0.0,0.07386141170734452,0.792,4.448036728766654,11.997435860416683,1579046400.0
1,5,0.84,0.56,6.0,-10.53,0,0.049938320192647025,0.0019349125655957632,0.0002458913757340617,0.13641592013949533,0.775,4.725749308946476,12.475542375512287,632361600.0
1,5,0.689,0.394,2.0,-10.102,0,0.03249967587356705,0.19247618846689746,0.00020274833242602875,0.056904805210363126,0.382,4.774820129262274,12.26901458030177,1471219200.0
0,0,0.428,0.53,7.0,-9.295,0,0.026745317597707187,0.12959231908262983,0.00017101252567107658,0.06011903050060999,0.052,5.049964975671237,11.930180794452868,1576368000.0
0,1,0.502,0.756,7.0,-6.118,0,0.023269733087563988,0.004217675936109154,0.0002612685589455376,0.11816649383642197,0.062,4.860780927439802,12.422988847088627,1447545600.0
0,4,0.46,0.768,9.0,-5.827,0,0.048889092928656015,0.01644550476984571,0.0,0.0474527125664615,0.6,5.017683728749528,12.283468777185877,1413331200.0
1,0,0.851,0.806,4.0,-4.618,1,0.0355983030162478,0.08150366568658754,1.3232638277295527e-06,0.07054557952101384,0.776,4.787500076080657,12.376663161948423,1200355200.0
1,3,0.7,0.56,5.0,-6.34913587994543,0,0.0282445078767588,0.09033009405631781,0.00026127589942762905,0.06663133700632466,0.26,5.017279836814924,12.300838470329301,1655942400.0
1,3,0.62,0.8,8.0,-6.34913587994543,0,0.03371040290453645,0.09442612440371284,0.0,0.11744208743991762,0.55,5.14166355650266,12.300838470329301,1686182400.0
1,4,0.652,0.897,7.0,-4.481,0,0.023145823828679985,0.1372002769180037,0.0,0.05052743877758403,0.475,4.745219043720841,12.172402101652894,1539561600.0
1,3,0.74,0.67,7.0,-6.34913587994543,0,0.024740144581343073,0.16643422894008567,0.0,0.11637596918142447,0.65,4.9344739331306915,12.300838470329301,1641772800.0
0,1,0.348,0.922,7.0,-4.402,0,0.044433657187346313,0.05206818662770391,0.0001315621870529351,0.10740820095629953,0.184,4.842413861681083,12.121799334795394,1542240000.0
0,6,0.902,0.472,1.0,-6.802,1,0.057840632237398173,0.01441969114343604,0.0,0.04080521808043225,0.65,4.949086078307852,12.165125643196767,1571097600.0
0,5,0.895,0.84,5.0,-3.646,1,0.051882863524170014,0.15335984668584457,0.0,0.05428903997052487,0.847,4.614942283136794,12.02482051669424,1200355200.0
0,4,0.643,0.955,6.0,-1.586,1,0.0439021197478324,0.04275953246908128,1.125133713219808e-06,0.11269351964652373,0.881,4.660690035892861,12.177678315028167,1439596800.0
0,7,0.679,0.66,8.0,-7.301,1,0.019548614906403243,0.009041290230787686,0.0002610809155164879,0.0695070400503227,0.356,4.746747870210192,12.591474492380078,637459200.0
1,6,0.933,0.414,1.0,-7.997,1,0.04201064036345993,0.12131959975154152,1.7189421396285875e-05,0.10624428785820335,0.447,4.795501247555751,11.918397239722838,1576368000.0
0,4,0.631,0.883,9.0,-4.162,0,0.02302118141708646,0.004265995372324645,4.40618044005554e-05,0.07605759456676298,0.441,4.727201960733852,12.483708170000067,1316044800.0
1,2,0.73,0.769,11.0,-3.292,0,0.028498952241877998,0.11229650480575361,0.0,0.1033154109744266,0.567,4.5745975700110275,12.233498105854014,1571097600.0
0,4,0.542,0.371,2.0,-8.329,0,0.021688644435605187,0.1939511873917624,0.0,0.06880285993419216,0.214,4.8763798298713406,12.264407589209604,1473897600.0
0,5,0.783,0.726,11.0,-5.052,1,0.038892301578740136,0.026078318478584488,2.5939873761944263e-06,0.04132008704876169,0.584,4.836226349852655,12.178655198949224,1560556800.0
0,6,0.742,0.625,0.0,-8.985,1,0.05269322925129291,0.19372171825755174,0.00019808787095852416,0.10065096907510525,0.384,4.708421478798509,12.253180442932967,1560556800.0
1,0,0.679,0.715,9.0,-6.383,1,0.025006838259379445,0.05813376271843602,0.0,0.10488689700986296,0.571,4.855422939780919,12.27442731340852,1358208000.0
0,4,0.649,0.792,9.0,-3.505,1,0.02585897445335621,0.003587793165961537,2.5859379453404012e-05,0.06436678429633276,0.235,4.860060435614882,12.77413834646824,1389744000.0
0,4,0.95,0.731,11.0,-4.485,0,0.04927438473355262,0.022569844625733755,4.378499134675272e-05,0.06551107031295317,0.574,4.852014638797546,11.94771633846022,1476489600.0
0,1,0.63,0.958,6.0,-3.465,0,0.0350085831470424,0.018179211600453597,0.0002611113698149927,0.11765085918456307,0.193,4.859572065405059,11.729922163031153,1560556800.0
0,2,0.89,0.962,0.0,-4.608,1,0.04908388933763631,0.0030522929543059032,0.00026118531208690687,0.06184160801657922,0.261,4.852077137821019,12.273488273822771,1245024000.0
0,0,0.529,0.717,6.0,-7.049,0,0.051512499796270615,0.0828854530359509,0.00019077747921954894,0.02983683453134002,0.481,4.65386510752685,12.460497786080502,1492214400.0
0,2,0.75,0.632,7.0,-8.681,1,0.050223366380784,0.00014691361690899533,0.0001750054493731451,0.06588712262890063,0.532,4.605140185538082,12.279388160915813,1116115200.0
0,1,0.827,0.712,4.0,-7.676,0,0.029955467821114735,0.007799196840358097,2.44686750757659e-06,0.05773647702986492,0.133,4.859858914907947,11.967187086434018,1458000000.0
1,2,0.857,0.772,10.0,-4.736,0,0.04895451207731598,0.10802391585697192,0.00022832920855126644,0.05655097853150474,0.589,4.554171585016276,12.012281564492922,1536969600.0
0,5,0.552,0.431,1.0,-13.926,1,0.022811796869786276,0.15489663055293157,0.00026115493040247255,0.0992437728653818,0.643,4.446315124556244,12.72697136489066,1200355200.0
0,1,0.73,0.412,2.0,-15.13,1,0.036750615111775645,0.18046201401480993,0.00026120840799750137,0.06985555927329434,0.232,4.753495359023738,11.86297651931035,1573776000.0
0,6,0.717,0.567,8.0,-6.191,0,0.03140931077139771,0.19410346773595183,0.0,0.06397987990940826,0.809,4.948887541804846,12.091912414584908,1542240000.0
0,2,0.739,0.865,6.0,-5.957,0,0.03707186354646422,0.10596969888039809,4.8772222621336975e-06,0.08931404956087524,0.827,5.187810296737331,12.068470119935437,1339718400.0
1,5,0.749,0.605,8.0,-9.359,0,0.037053163502889126,0.001846268006541728,0.00025954369846877115,0.06844714859257159,0.966,4.963012448345497,12.436128253446896,939945600.0
0,5,0.609,0.743,1.0,-3.669,1,0.04175121342703342,0.021404013025787923,0.0,0.06663133700632466,0.58,4.976430248094968,12.189475674622804,1557878400.0
0,1,0.803,0.984,1.0,-3.93,1,0.029720731546196547,0.00026970872767399963,0.00026127765863036056,0.03447889944851098,0.371,4.859765891652065,12.259319530416548,1557878400.0
0,5,0.7,0.447,8.0,-11.083,0,0.022895799251182694,0.17545291121877243,0.00011067160327113152,0.05773647702986492,0.829,4.98172814614859,12.45641882743403,1531612800.0
0,5,0.744,0.702,8.0,-5.77,0,0.0366547574036774,0.0018659722667878189,0.00026007389609802227,0.06061667639651468,0.967,4.962991472624893,12.437664409984404,1458000000.0
1,0,0.84,0.62,1.0,-6.91,1,0.043343821214793195,0.04741870898829729,0.0,0.06232406325711728,0.511,4.595887232389174,12.146333256779306,1565827200.0
1,6,0.889,0.646,6.0,-7.236,0,0.03461712429546731,0.0354024301689497,0.0,0.05415048504096658,0.584,4.595170353909758,12.041716735699053,1565827200.0
0,6,0.576,0.748,7.0,-6.774,1,0.05076484863407836,0.14320233883060277,0.0,0.0781587818391457,0.49,4.506619762258814,11.920328693708651,1542240000.0
0,2,0.683,0.794,11.0,-3.391,1,0.03541123542153253,0.1978074322929245,6.543558051892811e-05,0.06280230966049896,0.683,5.0145609120987285,11.97548898511827,1573776000.0
1,3,0.8,0.86,2.0,-6.34913587994543,1,0.0282445078767588,0.03451193887701149,0.0,0.02544145578927093,0.36,4.584967478670572,12.300838470329301,1656028800.0
1,6,0.798,0.815,11.0,-3.322,1,0.05463452981102873,0.02413338552206771,0.0,0.11435810250532474,0.732,4.707997495787562,11.937591712327357,1576368000.0
0,1,0.525,0.925,2.0,-4.137,1,0.027258302428828506,0.0021513331491122235,0.00026127278066911404,0.10867224862103857,0.366,4.86005268556935,12.035035183196477,1568505600.0
0,1,0.603,0.953,7.0,-3.838,0,0.024037880477070502,0.06306256437727455,0.00026128099506092745,0.11015574368882539,0.209,4.860060435614882,12.272567065150636,1576368000.0
1,3,0.73,0.45,4.0,-6.34913587994543,0,0.020504392305395937,0.2022039214356351,0.00026106029800940017,0.06663133700632466,0.31,4.51085950651685,12.300838470329301,1461110400.0
0,6,0.869,0.427,1.0,-9.774,0,0.04784508478306464,0.1860100069560935,0.0,0.062123555005766794,0.515,4.948603849835682,12.30096000868741,1560556800.0
0,6,0.81,0.428,0.0,-14.248,1,0.05289180285953646,0.0499631394321231,0.0,0.06880285993419216,0.649,4.963368968295166,12.366608610252205,315532800.0
0,6,0.913,0.449,10.0,-9.439,1,0.035762657922507005,0.10666043444975559,1.1746974123304223e-05,0.056992921730078,0.0865,4.590330622291429,12.078614203725362,1416009600.0
0,6,0.513,0.739,9.0,-7.754,1,0.04691505713699503,0.04918687014756265,0.00014562658934217136,0.05911024805136877,0.222,4.94836264836744,12.380072170072966,1573776000.0
0,6,0.723,0.644,11.0,-6.863,0,0.05060624391777404,0.0030425350775187925,0.0,0.1154953609110732,0.645,4.977354239527593,12.472382960244262,315532800.0
